vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
1.24775,35.2966,-8.5865,83,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-40.7978,35.0161,-0.877571,608,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
39.0893,-20.2845,8.99282,66,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-15.1755,-13.0237,-5.47557,21,-50,-50,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-16.6635,17.6002,7.74803,84,-50,-50,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
49.2568,34.2246,-8.40865,123371,-50,-50,45,-50,50,41,50,-50,97,50,50,382
17.2448,-34.9199,9.85,104,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
0.558676,33.4068,7.10651,15090,-50,-50,7,-50,50,12,50,-50,7,50,50,11
-22.3909,23.8218,9.044,22719,-50,-50,17,-50,50,29,50,-50,7,50,50,11
1.99292,41.5327,0.813894,267,-99.9,-99.9,-1,-50,50,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-35.9767,-1.96117,-7.16195,196236,-50,-50,200,-50,50,207,50,-50,80,50,50,83
-7.8595,-39.3237,5.36509,68,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-17.9754,-15.8461,2.42429,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-45.4991,14.4166,3.07428,94935,-50,-50,76,-50,50,137,50,-50,37,50,50,45
-26.1972,-32.6437,9.15974,9963,-50,-50,13,-50,50,7,50,-50,4,50,50,5
-31.1538,-6.03761,5.77313,74,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
14.3531,-48.6159,2.30544,35562,-50,-50,21,-50,50,17,50,-50,45,50,50,20
