vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
16.9218,-7.21692,0.0126241,66589,-35,-35,48,-35,35,52,35,-35,82,35,35,52
34.185,26.8522,-6.13845,114507,-35,-35,44,-35,35,58,35,-35,70,35,35,544
20.9715,-13.2099,6.70223,13275,-35,-35,8,-35,35,7,35,-35,28,35,35,8
16.775,-4.63581,-8.28521,110268,-35,-35,82,-35,35,79,35,-35,129,35,35,99
-14.8619,-0.11218,1.52213,5522,-35,-35,8,-35,35,7,35,-35,8,35,35,1
33.327,-29.0805,-0.554993,76680,-35,-35,39,-35,35,40,35,-35,380,35,35,47
17.549,6.00349,8.33128,43409,-35,-35,27,-35,35,31,35,-35,43,35,35,45
-18.0331,0.675073,-1.96041,23736,-35,-35,30,-35,35,33,35,-35,9,35,35,23
6.07073,-17.3549,7.38819,80,-35,-35,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
10.5471,-22.3953,5.34051,49,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
28.9789,1.81479,8.00867,49,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-9.28581,10.7684,-1.86813,73,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-20.9125,-22.4946,3.62208,50,-35,-35,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
15.7199,3.27511,-3.35643,105,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-4.73326,20.611,-0.424836,121,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
13.997,-14.0428,-8.32476,846,-99.9,-99.9,-1,-35,35,1,35,-35,2,35,35,1
28.6239,5.27779,0.835087,2546,-35,-35,2,-35,35,3,35,-35,4,35,35,5
-13.2929,-26.7869,-8.24476,163147,-35,-35,338,-35,35,97,35,-35,167,35,35,85
-2.98637,-19.2275,1.86874,57,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
8.19426,20.1592,-5.71324,36,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-31.1615,34.7517,-1.58086,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
24.8754,13.1509,2.52504,231,-35,-35,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
33.7959,-20.9322,-4.85586,43881,-35,-35,30,-35,35,11,35,-35,140,35,35,36
9.40047,-8.75845,2.46809,90,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
5.77735,14.3971,-6.76005,2540,-99.9,-99.9,-1,-35,35,3,35,-35,2,35,35,4
-21.7795,0.918597,9.27987,1967,-35,-35,5,-35,35,4,35,-35,1,35,35,2
1.65587,33.829,8.97098,462,-35,-35,1,-35,35,1,-99.9,-99.9,-1,35,35,2
-19.9208,-32.768,-2.65795,25815,-35,-35,80,-35,35,17,35,-35,11,35,35,9
33.3569,-19.2905,7.77437,187,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-23.041,25.2814,-4.91657,13042,-35,-35,5,-35,35,37,35,-35,6,35,35,7
-20.1608,-10.5546,1.62643,49,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
33.8418,-22.3616,5.44771,18,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-8.93326,-34.0331,-0.215667,12132,-35,-35,24,-35,35,8,35,-35,15,35,35,6
-25.1108,7.53363,-8.1865,47,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-29.8495,19.425,3.77025,28,-99.9,-99.9,-1,-35,35,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-18.3574,23.352,-8.62943,10138,-35,-35,14,-35,35,26,35,-35,3,35,35,13
10.9494,6.44155,0.911956,88,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-34.5963,21.6678,-3.80582,272772,-35,-35,171,-35,35,2468,35,-35,121,35,35,146
21.5596,7.23317,-9.49537,36523,-35,-35,19,-35,35,21,35,-35,38,35,35,62
-22.8237,27.564,-7.3576,65,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
28.6499,10.5779,2.21801,297,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-12.27,-32.6852,-8.84071,253542,-35,-35,444,-35,35,135,35,-35,254,35,35,136
3.08031,-15.1579,9.18797,43,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-17.518,-31.1956,0.20416,49436,-35,-35,123,-35,35,26,35,-35,47,35,35,19
-15.8812,-14.9293,-8.50002,59,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-33.363,-31.0613,6.37318,59,-35,-35,3,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
31.1498,26.9035,3.34898,40398,-35,-35,18,-35,35,23,35,-35,27,35,35,189
-31.9361,-28.1304,-2.55306,139,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-31.1047,-27.9353,4.28422,20,-35,-35,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
4.63417,19.6298,3.50498,48,-35,-35,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-31.815,-4.59097,1.7323,1935,-35,-35,3,-35,35,2,35,-35,2,35,35,2
18.3208,-27.6427,-0.395353,108,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
0.140451,-5.56961,7.86832,53,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-7.81089,-15.833,-7.83971,138699,-35,-35,196,-35,35,94,35,-35,161,35,35,85
21.4351,-2.63264,-4.0789,29040,-35,-35,42,-35,35,7,35,-35,11,35,35,20
18.514,-10.5483,-1.20377,65,-99.9,-99.9,-1,-99.9,-99.9,-1,35,-35,1,-99.9,-99.9,-1
19.9562,14.624,9.05477,94,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-25.542,12.6488,-7.05069,13430,-35,-35,11,-35,35,27,35,-35,6,35,35,12
