vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
8.43735,-20.0696,-11.7075,47,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-6.25216,19.377,10.085,361,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
11.3115,-22.0927,18.6709,73087,-25,-25,37,-25,25,41,25,-25,88,25,25,36
-13.5869,1.49504,-28.7463,12591,-25,-25,6,-25,25,5,25,-25,5,25,25,9
29.4182,-33.4589,16.9634,94,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
-28.0551,4.1288,6.95549,133,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-25.3837,25.0756,24.004,1918,-25,-25,2,-25,25,10,25,-25,1,25,25,1
-11.1081,0.917903,19.1159,84374,-25,-25,58,-25,25,85,25,-25,45,25,25,39
26.6479,-38.0361,-22.1485,143940,-25,-25,50,-25,25,57,25,-25,93,25,25,103
-39.1984,38.53,-5.45043,232758,-25,-25,138,-25,25,309,25,-25,96,25,25,116
36.8763,3.49892,18.2872,95640,-25,-25,42,-25,25,53,25,-25,64,25,25,63
-30.5108,-21.5779,19.7783,81754,-25,-25,338,-25,25,38,25,-25,48,25,25,38
26.0074,11.8227,-22.2511,61,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
-5.22013,36.2096,-30.6687,138,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-36.5093,9.66013,2.10268,47,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
1.97657,-36.0377,-29.8929,109,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-31.4683,22.7595,-17.1241,9010,-25,-25,6,-25,25,7,25,-25,3,25,25,6
-30.698,-38.4299,-34.951,22223,-25,-25,14,-25,25,9,25,-25,5,25,25,9
-37.6315,23.7246,5.62435,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
13.3164,33.1819,1.02419,5246,-25,-25,2,-25,25,6,25,-25,5,25,25,5
39.3369,-12.5827,-26.856,44,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-42.8788,16.4594,0.655644,42,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
42.0061,0.855733,-17.1173,160201,-25,-25,54,-25,25,92,25,-25,87,25,25,488
-25.3342,-37.4879,0.807835,8357,-25,-25,12,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,4
12.4892,-16.2341,10.7941,281474,-25,-25,171,-25,25,154,25,-25,281,25,25,198
-15.0206,19.7777,11.4255,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
25.4916,-17.4,-17.3283,1420,-25,-25,1,-99.9,-99.9,-1,25,-25,1,25,25,1
-18.8497,-33.0314,-11.6429,56,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
