vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3,xpos4,ypos4,photons4,xpos5,ypos5,photons5,xpos6,ypos6,photons6,xpos7,ypos7,photons7,xpos8,ypos8,photons8,xpos9,ypos9,photons9,xpos10,ypos10,photons10,xpos11,ypos11,photons11,xpos12,ypos12,photons12,xpos13,ypos13,photons13,xpos14,ypos14,photons14,xpos15,ypos15,photons15
-52.0991,64.885,-0.682178,38,-99.9,-99.9,-1,-99.9,-99.9,-1,-75,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-80.5484,28.8666,-3.0669,48420,-75,-75,71,-75,-25,92,-75,25,390,-75,75,123,-25,-75,52,-25,-25,67,-25,25,86,-25,75,84,25,-75,54,25,-25,79,25,25,48,25,75,54,75,-75,52,75,-25,46,75,25,53,75,75,57
13.1732,23.8825,-4.70861,189789,-75,-75,232,-75,-25,239,-75,25,242,-75,75,278,-25,-75,243,-25,-25,272,-25,25,424,-25,75,310,25,-75,250,25,-25,379,25,25,749,25,75,292,75,-75,259,75,-25,266,75,25,308,75,75,285
-68.0222,58.7582,-6.76649,99191,-75,-75,133,-75,-25,145,-75,25,249,-75,75,442,-25,-75,139,-25,-25,131,-25,25,190,-25,75,200,25,-75,105,25,-25,99,25,25,119,25,75,130,75,-75,122,75,-25,105,75,25,126,75,75,146
-94.599,79.3795,1.22921,57168,-75,-75,86,-75,-25,68,-75,25,118,-75,75,428,-25,-75,76,-25,-25,48,-25,25,86,-25,75,116,25,-75,64,25,-25,50,25,25,61,25,75,68,75,-75,63,75,-25,67,75,25,63,75,75,61
25.2638,29.4929,0.53019,18653,-75,-75,28,-75,-25,26,-75,25,29,-75,75,27,-25,-75,23,-25,-25,33,-25,25,47,-25,75,45,25,-75,33,25,-25,31,25,25,70,25,75,32,75,-75,20,75,-25,25,75,25,28,75,75,23
-91.1169,-83.6252,-5.75729,105,-75,-75,4,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
85.9006,-48.8818,-4.29732,209,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-75,1,-99.9,-99.9,-1,25,25,1,-99.9,-99.9,-1,75,-75,3,-99.9,-99.9,-1,-99.9,-99.9,-1,75,75,1
-77.2688,-18.9671,-9.58831,143645,-75,-75,314,-75,-25,981,-75,25,315,-75,75,192,-25,-75,227,-25,-25,274,-25,25,208,-25,75,207,25,-75,170,25,-25,158,25,25,168,25,75,151,75,-75,188,75,-25,141,75,25,146,75,75,170
-56.2605,64.2675,0.909439,110,-99.9,-99.9,-1,-99.9,-99.9,-1,-75,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
61.8305,30.2404,-2.30616,9740,-75,-75,8,-75,-25,12,-75,25,13,-75,75,12,-25,-75,5,-25,-25,9,-25,25,10,-25,75,12,25,-75,16,25,-25,22,25,25,24,25,75,21,75,-75,16,75,-25,24,75,25,49,75,75,28
-19.2876,38.8995,-3.80531,75,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-72.1138,-4.51501,7.04057,140,-99.9,-99.9,-1,-99.9,-99.9,-1,-75,25,3,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,25,1,-25,75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,75,1
23.6046,-29.6233,0.852058,218638,-75,-75,291,-75,-25,265,-75,25,274,-75,75,266,-25,-75,369,-25,-25,391,-25,25,276,-25,75,264,25,-75,462,25,-25,1418,25,25,288,25,75,264,75,-75,376,75,-25,458,75,25,328,75,75,270
14.3532,31.241,2.45471,59,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-37.3785,69.2846,-8.75514,212163,-75,-75,283,-75,-25,275,-75,25,424,-75,75,658,-25,-75,250,-25,-25,267,-25,25,391,-25,75,991,25,-75,253,25,-25,231,25,25,261,25,75,340,75,-75,240,75,-25,255,75,25,260,75,75,262
-85.0012,72.5599,4.7207,127,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-31.46,-84.8829,-6.19625,334432,-75,-75,806,-75,-25,517,-75,25,424,-75,75,408,-25,-75,3860,-25,-25,580,-25,25,402,-25,75,379,25,-75,651,25,-25,490,25,25,388,25,75,419,75,-75,501,75,-25,444,75,25,343,75,75,383
-22.4685,-79.9054,-6.6459,23875,-75,-75,59,-75,-25,41,-75,25,25,-75,75,29,-25,-75,155,-25,-25,33,-25,25,37,-25,75,35,25,-75,46,25,-25,35,25,25,26,25,75,29,75,-75,36,75,-25,29,75,25,21,75,75,27
-2.59564,-28.0412,6.29147,2437,-75,-75,2,-75,-25,2,-75,25,6,-75,75,3,-25,-75,2,-25,-25,4,-25,25,3,-25,75,1,25,-75,3,25,-25,5,25,25,4,25,75,2,75,-75,4,75,-25,3,75,25,2,75,75,3
75.343,82.5717,-6.03005,283635,-75,-75,310,-75,-25,312,-75,25,359,-75,75,357,-25,-75,340,-25,-25,267,-25,25,321,-25,75,396,25,-75,338,25,-25,329,25,25,469,25,75,614,75,-75,355,75,-25,422,75,25,587,75,75,2640
27.7098,37.2893,3.33745,99536,-75,-75,98,-75,-25,123,-75,25,108,-75,75,130,-25,-75,128,-25,-25,137,-25,25,159,-25,75,145,25,-75,116,25,-25,140,25,25,362,25,75,243,75,-75,120,75,-25,153,75,25,208,75,75,204
42.8471,-38.958,-7.49861,4605,-75,-75,5,-75,-25,6,-75,25,8,-75,75,13,-25,-75,3,-25,-25,9,-25,25,25,-25,75,9,25,-75,4,25,-25,7,25,25,8,25,75,5,75,-75,9,75,-25,7,75,25,7,75,75,1
81.3727,-74.63,4.23786,82829,-75,-75,96,-75,-25,86,-75,25,81,-75,75,68,-25,-75,98,-25,-25,76,-25,25,91,-25,75,71,25,-75,153,25,-25,106,25,25,73,25,75,91,75,-75,2570,75,-25,173,75,25,113,75,75,86
3.84337,-8.79874,-1.15157,16276,-75,-75,30,-75,-25,26,-75,25,26,-75,75,20,-25,-75,37,-25,-25,40,-25,25,33,-25,75,22,25,-75,34,25,-25,39,25,25,31,25,75,29,75,-75,18,75,-25,26,75,25,23,75,75,19
-22.4691,14.2946,7.48332,53429,-75,-75,68,-75,-25,64,-75,25,71,-75,75,69,-25,-75,63,-25,-25,52,-25,25,109,-25,75,121,25,-75,65,25,-25,66,25,25,137,25,75,146,75,-75,58,75,-25,66,75,25,93,75,75,86
-55.055,-29.0333,5.45538,51025,-75,-75,120,-75,-25,166,-75,25,96,-75,75,73,-25,-75,111,-25,-25,105,-25,25,77,-25,75,75,25,-75,56,25,-25,65,25,25,59,25,75,52,75,-75,65,75,-25,51,75,25,67,75,75,62
37.5482,76.5363,6.53481,62,-75,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
85.607,5.52221,-7.08954,1290,-75,-75,2,-99.9,-99.9,-1,-75,25,2,-99.9,-99.9,-1,-25,-75,1,-25,-25,1,-25,25,3,-99.9,-99.9,-1,25,-75,5,25,-25,4,25,25,3,25,75,3,75,-75,2,75,-25,3,75,25,10,75,75,2
-4.81232,82.7639,9.16421,89,-99.9,-99.9,-1,-99.9,-99.9,-1,-75,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-23.0998,-69.3139,-7.3539,123,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,-75,3,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-87.0749,85.1361,-5.69124,97151,-75,-75,124,-75,-25,110,-75,25,196,-75,75,578,-25,-75,125,-25,-25,124,-25,25,159,-25,75,211,25,-75,121,25,-25,102,25,25,120,25,75,134,75,-75,113,75,-25,96,75,25,126,75,75,140
67.7946,4.24787,3.36454,87,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
44.0476,68.2236,-9.24093,106030,-75,-75,96,-75,-25,118,-75,25,119,-75,75,140,-25,-75,127,-25,-25,109,-25,25,145,-25,75,166,25,-75,125,25,-25,123,25,25,187,25,75,448,75,-75,123,75,-25,146,75,25,221,75,75,333
-14.8335,-77.2297,-3.50011,170488,-75,-75,341,-75,-25,259,-75,25,214,-75,75,217,-25,-75,938,-25,-25,313,-25,25,163,-25,75,197,25,-75,409,25,-25,242,25,25,183,25,75,165,75,-75,284,75,-25,238,75,25,202,75,75,191
-71.9383,-33.8121,7.90081,102,-75,-75,1,-99.9,-99.9,-1,-75,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-29.0464,-27.9254,9.21998,47,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
84.5691,-21.9666,7.2891,24234,-75,-75,32,-75,-25,23,-75,25,23,-75,75,31,-25,-75,29,-25,-25,28,-25,25,36,-25,75,28,25,-75,37,25,-25,31,25,25,29,25,75,27,75,-75,64,75,-25,115,75,25,57,75,75,43
44.7787,19.2289,1.02815,130766,-75,-75,169,-75,-25,171,-75,25,171,-75,75,167,-25,-75,173,-25,-25,164,-25,25,179,-25,75,155,25,-75,164,25,-25,242,25,25,403,25,75,233,75,-75,197,75,-25,264,75,25,342,75,75,253
55.3154,-53.3572,-1.0859,109,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,75,1,75,-75,2,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-60.1337,6.65827,4.83145,966,-99.9,-99.9,-1,-75,-25,3,-75,25,2,-99.9,-99.9,-1,-25,-75,1,-99.9,-99.9,-1,-25,25,1,-25,75,3,25,-75,1,25,-25,2,-99.9,-99.9,-1,-99.9,-99.9,-1,75,-75,1,-99.9,-99.9,-1,75,25,2,75,75,1
80.1489,-31.4634,7.52794,104,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
36.5773,-16.7489,-2.12972,70990,-75,-75,73,-75,-25,91,-75,25,96,-75,75,89,-25,-75,96,-25,-25,91,-25,25,83,-25,75,97,25,-75,116,25,-25,343,25,25,129,25,75,95,75,-75,140,75,-25,176,75,25,141,75,75,97
57.8906,28.472,-3.91982,250085,-75,-75,276,-75,-25,310,-75,25,276,-75,75,308,-25,-75,284,-25,-25,274,-25,25,288,-25,75,318,25,-75,317,25,-25,359,25,25,570,25,75,457,75,-75,362,75,-25,433,75,25,1582,75,75,601
-28.1847,-41.2976,8.90869,108,-99.9,-99.9,-1,-99.9,-99.9,-1,-75,25,1,-99.9,-99.9,-1,-25,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
72.2598,-88.9538,5.54783,28865,-75,-75,42,-75,-25,36,-75,25,27,-75,75,29,-25,-75,36,-25,-25,28,-25,25,28,-25,75,32,25,-75,78,25,-25,43,25,25,31,25,75,47,75,-75,158,75,-25,60,75,25,40,75,75,40
-68.2037,93.903,4.42802,58,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
20.0185,-52.9111,2.52532,51200,-75,-75,73,-75,-25,74,-75,25,59,-75,75,60,-25,-75,94,-25,-25,87,-25,25,49,-25,75,65,25,-75,170,25,-25,139,25,25,68,25,75,59,75,-75,106,75,-25,93,75,25,80,75,75,67
-79.446,-25.7118,-9.1572,106,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-38.4574,17.7751,-0.188706,32434,-75,-75,53,-75,-25,58,-75,25,76,-75,75,63,-25,-75,48,-25,-25,55,-25,25,147,-25,75,58,25,-75,29,25,-25,46,25,25,32,25,75,32,75,-75,57,75,-25,34,75,25,37,75,75,45
-19.2009,63.3409,-8.4918,186961,-75,-75,237,-75,-25,234,-75,25,273,-75,75,356,-25,-75,254,-25,-25,226,-25,25,383,-25,75,782,25,-75,226,25,-25,227,25,25,308,25,75,455,75,-75,203,75,-25,219,75,25,242,75,75,310
25.3393,-58.7475,6.24764,9955,-75,-75,14,-75,-25,16,-75,25,9,-75,75,14,-25,-75,18,-25,-25,24,-25,25,9,-25,75,9,25,-75,30,25,-25,30,25,25,17,25,75,8,75,-75,19,75,-25,17,75,25,14,75,75,18
-74.1728,44.1624,-6.21797,15856,-75,-75,23,-75,-25,27,-75,25,66,-75,75,52,-25,-75,22,-25,-25,26,-25,25,35,-25,75,20,25,-75,15,25,-25,10,25,25,10,25,75,22,75,-75,15,75,-25,19,75,25,22,75,75,21
28.8292,22.9685,7.97145,63595,-75,-75,64,-75,-25,70,-75,25,84,-75,75,95,-25,-75,66,-25,-25,84,-25,25,101,-25,75,130,25,-75,63,25,-25,93,25,25,767,25,75,116,75,-75,68,75,-25,115,75,25,116,75,75,107
22.611,91.447,-1.64955,12562,-75,-75,19,-75,-25,9,-75,25,20,-75,75,20,-25,-75,17,-25,-25,16,-25,25,16,-25,75,35,25,-75,10,25,-25,9,25,25,21,25,75,62,75,-75,13,75,-25,17,75,25,30,75,75,21
-79.014,26.4505,-4.12113,244,-99.9,-99.9,-1,-75,-25,1,-75,25,2,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,75,1
-34.642,61.5958,-1.51443,47650,-75,-75,59,-75,-25,65,-75,25,79,-75,75,115,-25,-75,49,-25,-25,64,-25,25,110,-25,75,210,25,-75,64,25,-25,55,25,25,64,25,75,83,75,-75,70,75,-25,53,75,25,71,75,75,51
-11.0932,91.0976,1.47259,66298,-75,-75,83,-75,-25,79,-75,25,87,-75,75,151,-25,-75,83,-25,-25,82,-25,25,106,-25,75,280,25,-75,77,25,-25,88,25,25,103,25,75,166,75,-75,84,75,-25,86,75,25,91,75,75,113
17.9689,-5.13426,8.76548,10453,-75,-75,14,-75,-25,9,-75,25,16,-75,75,9,-25,-75,22,-25,-25,15,-25,25,16,-25,75,20,25,-75,18,25,-25,18,25,25,19,25,75,8,75,-75,11,75,-25,16,75,25,15,75,75,19
-47.6632,90.5008,8.37058,127,-99.9,-99.9,-1,-99.9,-99.9,-1,-75,25,1,-75,75,1,-99.9,-99.9,-1,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,25,1,-99.9,-99.9,-1
-12.2179,55.184,-9.36999,33688,-75,-75,37,-75,-25,47,-75,25,55,-75,75,46,-25,-75,37,-25,-25,49,-25,25,61,-25,75,112,25,-75,43,25,-25,40,25,25,48,25,75,86,75,-75,47,75,-25,42,75,25,50,75,75,51
85.2476,-14.2969,-6.1543,52,-99.9,-99.9,-1,-99.9,-99.9,-1,-75,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-28.5186,-11.5487,-0.994306,139920,-75,-75,252,-75,-25,298,-75,25,244,-75,75,190,-25,-75,241,-25,-25,610,-25,25,285,-25,75,184,25,-75,191,25,-25,183,25,25,211,25,75,172,75,-75,171,75,-25,179,75,25,175,75,75,152
63.321,12.237,5.10172,61,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-36.2151,-22.6657,4.62057,59,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-75,75,1,-99.9,-99.9,-1,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
82.1052,-1.06369,6.54778,5062,-75,-75,4,-75,-25,5,-75,25,4,-75,75,4,-25,-75,7,-25,-25,6,-25,25,8,-25,75,6,25,-75,8,25,-25,4,25,25,7,25,75,3,75,-75,9,75,-25,11,75,25,14,75,75,9
10.8063,14.8196,-8.42916,75,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-14.9093,79.3568,-7.25979,229648,-75,-75,274,-75,-25,302,-75,25,345,-75,75,508,-25,-75,249,-25,-25,248,-25,25,385,-25,75,1294,25,-75,247,25,-25,256,25,25,338,25,75,575,75,-75,270,75,-25,246,75,25,318,75,75,386
-31.9744,-62.4531,4.94184,43288,-75,-75,99,-75,-25,85,-75,25,46,-75,75,45,-25,-75,190,-25,-25,75,-25,25,48,-25,75,52,25,-75,78,25,-25,73,25,25,50,25,75,56,75,-75,53,75,-25,59,75,25,50,75,75,58
69.836,94.5759,-5.38028,52,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,75,2,-99.9,-99.9,-1,-99.9,-99.9,-1,75,25,1,75,75,1
-53.5564,45.9369,-8.05412,1889,-75,-75,3,-75,-25,4,-75,25,8,-75,75,4,-25,-75,1,-25,-25,5,-25,25,6,-25,75,4,-99.9,-99.9,-1,25,-25,1,25,25,2,25,75,3,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,75,1
-44.0085,85.3318,-6.78564,40358,-75,-75,49,-75,-25,51,-75,25,79,-75,75,136,-25,-75,56,-25,-25,60,-25,25,67,-25,75,182,25,-75,46,25,-25,52,25,25,57,25,75,66,75,-75,46,75,-25,36,75,25,61,75,75,51
75.0141,82.5631,-3.28031,174,-75,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,75,2
45.9488,-8.00583,2.27742,212926,-75,-75,246,-75,-25,254,-75,25,237,-75,75,257,-25,-75,232,-25,-25,262,-25,25,245,-25,75,285,25,-75,355,25,-25,508,25,25,428,25,75,311,75,-75,396,75,-25,602,75,25,509,75,75,301
-72.2383,21.421,-7.09357,75,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-75,75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-9.83651,-30.9796,4.95083,90,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
20.0714,90.2126,-0.00397021,9965,-75,-75,10,-75,-25,18,-75,25,13,-75,75,17,-25,-75,11,-25,-25,7,-25,25,12,-25,75,19,25,-75,9,25,-25,12,25,25,15,25,75,63,75,-75,16,75,-25,14,75,25,17,75,75,21
-50.748,35.2428,5.24543,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
80.0823,84.2129,-8.75092,118240,-75,-75,137,-75,-25,126,-75,25,131,-75,75,159,-25,-75,137,-25,-25,132,-25,25,131,-25,75,163,25,-75,155,25,-25,132,25,25,176,25,75,259,75,-75,141,75,-25,147,75,25,255,75,75,1039
25.1982,-89.5867,9.04335,77,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,25,1,-25,75,1,25,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-92.3091,-37.475,9.66707,50963,-75,-75,166,-75,-25,178,-75,25,85,-75,75,67,-25,-75,99,-25,-25,92,-25,25,63,-25,75,65,25,-75,69,25,-25,59,25,25,61,25,75,53,75,-75,51,75,-25,56,75,25,43,75,75,49
-26.0859,56.5378,-6.82465,108978,-75,-75,145,-75,-25,151,-75,25,208,-75,75,249,-25,-75,112,-25,-25,131,-25,25,249,-25,75,361,25,-75,128,25,-25,119,25,25,173,25,75,196,75,-75,127,75,-25,129,75,25,164,75,75,157
18.7167,55.4785,-3.71625,188228,-75,-75,214,-75,-25,223,-75,25,247,-75,75,250,-25,-75,225,-25,-25,213,-25,25,325,-25,75,363,25,-75,189,25,-25,240,25,25,437,25,75,793,75,-75,245,75,-25,241,75,25,307,75,75,381
16.9131,71.2914,-1.13441,9713,-75,-75,13,-75,-25,10,-75,25,18,-75,75,8,-25,-75,9,-25,-25,8,-25,25,18,-25,75,17,25,-75,11,25,-25,6,25,25,15,25,75,50,75,-75,12,75,-25,14,75,25,19,75,75,36
