vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
27.4835,20.2457,-9.85888,97,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-5.64814,-39.0076,12.0591,84,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
-27.8795,1.39747,-24.4264,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-25.8729,39.7371,13.3819,95487,-25,-25,58,-25,25,94,25,-25,35,25,25,48
-30.4867,9.90502,-4.59348,61387,-25,-25,56,-25,25,55,25,-25,33,25,25,28
10.9747,-33.1658,24.6095,101,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-14.9171,3.59342,1.06119,51318,-25,-25,59,-25,25,61,25,-25,38,25,25,33
16.9943,-42.2188,23.9722,1457,-25,-25,2,-25,25,1,25,-25,1,25,25,1
-24.1458,30.6315,-23.1339,76,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
37.4952,33.3467,-13.6263,11225,-25,-25,6,-25,25,7,25,-25,8,25,25,15
-32.307,44.4804,-10.572,193349,-25,-25,86,-25,25,215,25,-25,85,25,25,117
9.48242,-25.0631,-12.4747,283781,-25,-25,250,-25,25,185,25,-25,316,25,25,162
-43.1637,38.3879,22.6206,188,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
1.4708,-43.2897,-5.87917,437333,-25,-25,326,-25,25,199,25,-25,462,25,25,185
-20.074,10.9894,-23.6915,10679,-25,-25,13,-25,25,10,25,-25,6,25,25,3
34.6849,23.1829,12.4406,67494,-25,-25,26,-25,25,45,25,-25,58,25,25,118
10.2187,17.5816,-13.3867,30660,-25,-25,14,-25,25,49,25,-25,14,25,25,29
-4.50834,21.7775,4.22468,88,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
42.8245,-16.699,20.8556,4606,-25,-25,2,-25,25,1,25,-25,5,25,25,3
-26.7267,3.68192,-1.57168,73224,-25,-25,56,-25,25,101,25,-25,38,25,25,48
-41.3738,32.2341,-15.008,383413,-25,-25,231,-25,25,470,25,-25,160,25,25,209
-8.8321,39.8598,-11.7538,246,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-22.3438,-28.7768,-9.79466,247764,-25,-25,459,-25,25,156,25,-25,130,25,25,113
23.9968,-18.6344,11.8697,136,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
38.5337,-25.5987,7.75178,243500,-25,-25,134,-25,25,115,25,-25,446,25,25,176
35.6888,39.1129,-21.03,281831,-25,-25,110,-25,25,163,25,-25,173,25,25,390
-43.6002,10.1684,15.1312,90,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-31.0056,-0.812747,15.258,107,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
13.1257,17.6633,-11.6625,635371,-25,-25,349,-25,25,395,25,-25,567,25,25,754
40.7351,38.8685,-6.42734,34717,-25,-25,12,-25,25,16,25,-25,17,25,25,43
-17.9946,5.80536,-19.2574,50511,-25,-25,56,-25,25,54,25,-25,32,25,25,36
7.8012,30.7258,23.8381,159,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-30.5116,-28.159,4.25807,2370,-25,-25,3,-25,25,1,25,-25,1,25,25,1
27.5933,-9.34215,-11.7842,118,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
16.1531,1.11156,-12.8776,130,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.760717,-39.0729,-21.6223,720657,-25,-25,613,-25,25,429,25,-25,888,25,25,588
17.8008,28.5229,-5.98924,162,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
-8.74779,-2.01884,-18.9923,4222,-25,-25,6,-25,25,7,25,-25,4,25,25,1
-10.4226,-3.12931,-21.7728,5776,-25,-25,8,-25,25,6,25,-25,1,25,25,4
-15.1522,-39.3036,-24.6668,4665,-25,-25,1,-25,25,2,25,-25,4,25,25,4
-1.45154,-29.7362,13.971,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-2.56034,-37.3594,11.7725,359070,-25,-25,327,-25,25,211,25,-25,316,25,25,210
34.323,18.8928,-1.82364,7770,-25,-25,2,-25,25,2,25,-25,2,25,25,18
20.8162,-17.9641,18.6948,27766,-25,-25,18,-25,25,12,25,-25,81,25,25,19
