vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3,xpos4,ypos4,photons4,xpos5,ypos5,photons5,xpos6,ypos6,photons6,xpos7,ypos7,photons7,xpos8,ypos8,photons8,xpos9,ypos9,photons9,xpos10,ypos10,photons10,xpos11,ypos11,photons11,xpos12,ypos12,photons12,xpos13,ypos13,photons13,xpos14,ypos14,photons14,xpos15,ypos15,photons15
17.1602,-42.1667,-22.0143,145,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-3.08337,28.577,-20.1728,81,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-42.7168,-14.3948,-20.4851,409328,-75,-75,310,-75,-25,377,-75,25,340,-75,75,262,-25,-75,292,-25,-25,421,-25,25,309,-25,75,222,25,-75,188,25,-25,193,25,25,178,25,75,189,75,-75,188,75,-25,160,75,25,145,75,75,141
30.6971,2.44017,-16.1142,249906,-75,-75,109,-75,-25,122,-75,25,98,-75,75,122,-25,-75,130,-25,-25,128,-25,25,140,-25,75,124,25,-75,150,25,-25,196,25,25,210,25,75,124,75,-75,147,75,-25,163,75,25,173,75,75,141
8.90163,37.5218,-16.1344,7587,-75,-75,3,-75,-25,3,-75,25,7,-75,75,4,-25,-75,3,-25,-25,2,-25,25,8,-25,75,7,25,-75,3,25,-25,3,25,25,13,25,75,5,75,-75,2,75,-25,4,75,25,6,75,75,5
-46.7862,-3.06788,-8.70371,11873,-75,-75,6,-75,-25,14,-75,25,13,-75,75,5,-25,-75,9,-25,-25,11,-25,25,9,-25,75,4,25,-75,2,25,-25,7,25,25,7,25,75,5,75,-75,4,75,-25,3,75,25,1,75,75,2
31.678,40.1949,8.91148,59,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,25,1,-99.9,-99.9,-1
23.131,-23.0319,-13.5564,63,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-14.2734,7.98949,-8.48817,118,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
28.1345,45.7725,16.6205,43,-99.9,-99.9,-1,-75,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-25.6648,40.1259,-1.4561,37904,-75,-75,11,-75,-25,24,-75,25,40,-75,75,27,-25,-75,14,-25,-25,26,-25,25,71,-25,75,35,25,-75,21,25,-25,20,25,25,22,25,75,29,75,-75,13,75,-25,18,75,25,27,75,75,19
-11.4185,36.1641,23.4849,10282,-75,-75,2,-75,-25,4,-75,25,8,-75,75,5,-25,-75,2,-25,-25,7,-25,25,6,-25,75,10,25,-75,3,25,-25,7,25,25,8,25,75,8,75,-75,4,75,-25,5,75,25,3,75,75,7
-27.9543,31.4711,-23.9398,187314,-75,-75,90,-75,-25,119,-75,25,159,-75,75,124,-25,-75,91,-25,-25,117,-25,25,261,-25,75,142,25,-75,82,25,-25,87,25,25,89,25,75,111,75,-75,62,75,-25,65,75,25,90,75,75,73
9.79906,45.6483,-6.62355,2748,-75,-75,1,-75,-25,1,-75,25,4,-75,75,2,-25,-75,1,-99.9,-99.9,-1,-25,25,2,-25,75,3,-99.9,-99.9,-1,25,-25,1,25,25,1,25,75,2,75,-75,1,-99.9,-99.9,-1,75,25,3,75,75,4
49.9372,-47.1113,-22.1621,49,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
5.47151,-28.4997,19.3379,16833,-75,-75,8,-75,-25,9,-75,25,9,-75,75,4,-25,-75,11,-25,-25,12,-25,25,7,-25,75,8,25,-75,11,25,-25,11,25,25,13,25,75,13,75,-75,12,75,-25,9,75,25,13,75,75,6
42.5128,-2.00971,-4.71501,479059,-75,-75,219,-75,-25,191,-75,25,174,-75,75,171,-25,-75,214,-25,-25,217,-25,25,197,-25,75,210,25,-75,274,25,-25,327,25,25,332,25,75,286,75,-75,333,75,-25,471,75,25,458,75,75,336
-1.28483,11.5851,20.0515,235,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,-25,1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-43.4636,40.4059,-7.3639,209453,-75,-75,120,-75,-25,114,-75,25,173,-75,75,185,-25,-75,92,-25,-25,130,-25,25,219,-25,75,173,25,-75,79,25,-25,86,25,25,118,25,75,128,75,-75,99,75,-25,82,75,25,96,75,75,78
-42.0036,14.646,-14.4382,405551,-75,-75,226,-75,-25,271,-75,25,380,-75,75,325,-25,-75,190,-25,-25,285,-25,25,511,-25,75,332,25,-75,167,25,-25,170,25,25,240,25,75,220,75,-75,151,75,-25,137,75,25,201,75,75,205
11.0354,47.8432,-23.7011,220,-99.9,-99.9,-1,-75,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,25,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-29.0417,44.5489,9.46881,148808,-75,-75,60,-75,-25,74,-75,25,96,-75,75,112,-25,-75,53,-25,-25,79,-25,25,125,-25,75,118,25,-75,58,25,-25,73,25,25,98,25,75,122,75,-75,47,75,-25,56,75,25,65,75,75,75
-8.0712,28.5134,24.4664,12815,-75,-75,6,-75,-25,7,-75,25,12,-75,75,12,-25,-75,8,-25,-25,11,-25,25,17,-25,75,8,25,-75,9,25,-25,10,25,25,6,25,75,9,75,-75,3,75,-25,10,75,25,6,75,75,7
-15.4487,-9.18502,5.08543,108,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-44.1672,-1.54269,17.0279,154642,-75,-75,96,-75,-25,121,-75,25,130,-75,75,114,-25,-75,90,-25,-25,90,-25,25,92,-25,75,92,25,-75,76,25,-25,84,25,25,61,25,75,68,75,-75,60,75,-25,75,75,25,53,75,75,59
-5.7563,-25.3858,24.4943,69,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
8.50875,48.7524,-23.1043,28715,-75,-75,13,-75,-25,10,-75,25,17,-75,75,16,-25,-75,7,-25,-25,17,-25,25,19,-25,75,27,25,-75,10,25,-25,12,25,25,28,25,75,20,75,-75,18,75,-25,13,75,25,18,75,75,28
-19.5363,-21.0002,0.477939,105927,-75,-75,68,-75,-25,81,-75,25,66,-75,75,58,-25,-75,82,-25,-25,159,-25,25,87,-25,75,55,25,-75,48,25,-25,62,25,25,56,25,75,41,75,-75,39,75,-25,42,75,25,45,75,75,49
-46.7906,24.0128,-6.5181,107,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
40.9881,-2.73826,4.21247,166315,-75,-75,68,-75,-25,67,-75,25,73,-75,75,76,-25,-75,81,-25,-25,103,-25,25,93,-25,75,76,25,-75,92,25,-25,123,25,25,132,25,75,106,75,-75,106,75,-25,131,75,25,111,75,75,123
20.8195,-34.7549,-11.534,162,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,75,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-4.65258,38.6088,-17.0331,278188,-75,-75,121,-75,-25,119,-75,25,145,-75,75,194,-25,-75,116,-25,-25,112,-25,25,264,-25,75,226,25,-75,114,25,-25,128,25,25,252,25,75,245,75,-75,101,75,-25,128,75,25,159,75,75,162
44.4241,-42.0757,-12.6866,54420,-75,-75,26,-75,-25,24,-75,25,24,-75,75,24,-25,-75,35,-25,-25,23,-25,25,26,-25,75,18,25,-75,48,25,-25,68,25,25,24,25,75,23,75,-75,52,75,-25,65,75,25,34,75,75,14
26.5963,-19.6365,1.7882,171579,-75,-75,86,-75,-25,75,-75,25,76,-75,75,56,-25,-75,104,-25,-25,94,-25,25,79,-25,75,86,25,-75,115,25,-25,285,25,25,113,25,75,92,75,-75,129,75,-25,118,75,25,107,75,75,88
38.1463,43.6052,5.37173,154,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
7.94748,2.08019,-6.48352,36,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-17.2765,-23.9287,-2.09538,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-21.3069,-10.6446,-6.89538,15419,-75,-75,10,-75,-25,12,-75,25,7,-75,75,8,-25,-75,8,-25,-25,28,-25,25,15,-25,75,9,25,-75,5,25,-25,12,25,25,6,25,75,5,75,-75,4,75,-25,7,75,25,12,75,75,4
7.69291,-17.5617,-24.9774,135,-75,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-19.0148,-10.7721,-24.4986,14879,-75,-75,5,-75,-25,15,-75,25,7,-75,75,13,-25,-75,10,-25,-25,14,-25,25,22,-25,75,6,25,-75,4,25,-25,9,25,25,6,25,75,5,75,-75,3,75,-25,6,75,25,12,75,75,9
23.3525,3.03955,7.054,129187,-75,-75,63,-75,-25,70,-75,25,54,-75,75,55,-25,-75,64,-25,-25,89,-25,25,92,-25,75,84,25,-75,77,25,-25,100,25,25,108,25,75,81,75,-75,68,75,-25,82,75,25,93,75,75,82
-22.6323,-27.7404,13.0942,153893,-75,-75,98,-75,-25,110,-75,25,97,-75,75,71,-25,-75,113,-25,-25,524,-25,25,80,-25,75,70,25,-75,86,25,-25,99,25,25,80,25,75,54,75,-75,82,75,-25,79,75,25,72,75,75,59
-37.5673,46.9731,-15.9001,172,-75,-75,2,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-12.6152,22.9173,13.6371,35506,-75,-75,13,-75,-25,20,-75,25,26,-75,75,15,-25,-75,18,-25,-25,24,-25,25,59,-25,75,15,25,-75,18,25,-25,25,25,25,37,25,75,16,75,-75,18,75,-25,21,75,25,19,75,75,22
22.7248,-15.7222,16.8757,134984,-75,-75,82,-75,-25,55,-75,25,63,-75,75,62,-25,-75,81,-25,-25,106,-25,25,80,-25,75,63,25,-75,81,25,-25,233,25,25,93,25,75,69,75,-75,78,75,-25,93,75,25,87,75,75,79
8.49379,9.02731,16.6429,8612,-75,-75,2,-75,-25,9,-75,25,6,-75,75,2,-25,-75,7,-25,-25,5,-25,25,1,-25,75,4,25,-75,7,25,-25,3,25,25,2,25,75,5,75,-75,3,75,-25,5,75,25,5,75,75,9
1.79315,9.91647,-6.58291,2299,-75,-75,1,-75,-25,1,-99.9,-99.9,-1,-75,75,1,-25,-75,3,-25,-25,5,-99.9,-99.9,-1,-25,75,1,25,-75,2,-99.9,-99.9,-1,25,25,4,25,75,1,75,-75,2,75,-25,2,75,25,4,75,75,3
24.2812,0.656594,23.4062,33,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
47.1066,1.84119,20.7024,121693,-75,-75,57,-75,-25,46,-75,25,44,-75,75,61,-25,-75,65,-25,-25,75,-25,25,80,-25,75,57,25,-75,71,25,-25,85,25,25,104,25,75,81,75,-75,90,75,-25,111,75,25,107,75,75,82
11.5941,-46.6168,-9.49568,367320,-75,-75,225,-75,-25,185,-75,25,163,-75,75,160,-25,-75,301,-25,-25,274,-25,25,170,-25,75,124,25,-75,353,25,-25,323,25,25,174,25,75,163,75,-75,287,75,-25,223,75,25,186,75,75,143
-3.95591,-35.5717,13.4561,172,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-11.6059,-45.9512,21.2884,4921,-75,-75,7,-75,-25,2,-75,25,2,-75,75,1,-99.9,-99.9,-1,-25,-25,4,-25,25,3,-25,75,1,25,-75,4,25,-25,2,25,25,4,25,75,4,75,-75,4,75,-25,5,75,25,3,75,75,3
17.4514,-15.6989,11.7187,35773,-75,-75,23,-75,-25,21,-75,25,14,-75,75,9,-25,-75,20,-25,-25,18,-25,25,19,-25,75,23,25,-75,30,25,-25,38,25,25,25,25,75,9,75,-75,49,75,-25,30,75,25,15,75,75,15
-3.71759,0.220987,12.7087,119,-99.9,-99.9,-1,-75,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-6.44158,8.30286,-12.2693,81715,-75,-75,41,-75,-25,47,-75,25,32,-75,75,32,-25,-75,40,-25,-25,64,-25,25,79,-25,75,51,25,-75,44,25,-25,55,25,25,49,25,75,45,75,-75,34,75,-25,41,75,25,44,75,75,38
-9.70969,25.7268,-0.473422,120,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
10.8449,43.954,-4.59882,71198,-75,-75,27,-75,-25,20,-75,25,24,-75,75,37,-25,-75,31,-25,-25,45,-25,25,41,-25,75,50,25,-75,29,25,-25,63,25,25,172,25,75,54,75,-75,37,75,-25,45,75,25,51,75,75,68
-7.79023,-5.70258,-3.88909,11864,-75,-75,7,-75,-25,9,-75,25,9,-75,75,9,-25,-75,10,-25,-25,12,-25,25,9,-25,75,4,25,-75,6,25,-25,10,25,25,8,25,75,8,75,-75,2,75,-25,7,75,25,8,75,75,5
-3.48326,-22.2348,17.7616,47846,-75,-75,31,-75,-25,25,-75,25,31,-75,75,28,-25,-75,34,-25,-25,45,-25,25,47,-25,75,27,25,-75,31,25,-25,36,25,25,28,25,75,19,75,-75,23,75,-25,24,75,25,27,75,75,18
21.9258,24.4148,-6.83862,4710,-75,-75,2,-75,-25,3,-75,25,3,-75,75,5,-99.9,-99.9,-1,-25,-25,2,-25,25,4,-25,75,3,25,-75,5,25,-25,2,25,25,6,25,75,3,75,-75,2,75,-25,2,75,25,7,75,75,1
-23.0149,49.5013,-15.3417,105,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,25,1,-25,75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
45.6468,-42.7243,1.58945,22559,-75,-75,11,-75,-25,8,-75,25,6,-75,75,10,-25,-75,15,-25,-25,7,-25,25,13,-25,75,12,25,-75,24,25,-25,23,25,25,12,25,75,14,75,-75,29,75,-25,24,75,25,17,75,75,9
48.6935,-43.6893,-16.9853,95062,-75,-75,53,-75,-25,45,-75,25,33,-75,75,39,-25,-75,74,-25,-25,47,-25,25,38,-25,75,37,25,-75,94,25,-25,108,25,25,44,25,75,32,75,-75,106,75,-25,118,75,25,56,75,75,47
9.11035,-2.28651,7.75206,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
26.824,-11.5794,-15.3537,71,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-26.7614,42.6757,-15.2503,23875,-75,-75,12,-75,-25,13,-75,25,12,-75,75,32,-25,-75,8,-25,-25,13,-25,25,25,-25,75,23,25,-75,13,25,-25,12,25,25,11,25,75,17,75,-75,9,75,-25,9,75,25,10,75,75,11
-47.1249,-24.9474,18.2512,7870,-75,-75,1,-75,-25,18,-75,25,9,-75,75,2,-25,-75,3,-25,-25,6,-25,25,2,-25,75,2,25,-75,3,25,-25,5,-99.9,-99.9,-1,25,75,1,75,-75,1,75,-25,4,75,25,4,75,75,1
6.29612,19.7914,-13.8364,507,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,-25,1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
38.8762,-11.9577,-3.05327,89,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-35.8364,-29.7816,19.913,24504,-75,-75,21,-75,-25,17,-75,25,36,-75,75,16,-25,-75,12,-25,-25,25,-25,25,17,-25,75,9,25,-75,15,25,-25,12,25,25,13,25,75,12,75,-75,15,75,-25,11,75,25,5,75,75,10
4.30345,-21.6324,15.3139,11137,-75,-75,10,-75,-25,7,-75,25,5,-75,75,2,-25,-75,8,-25,-25,8,-25,25,6,-25,75,2,25,-75,9,25,-25,8,25,25,8,25,75,6,75,-75,6,75,-25,6,75,25,2,75,75,7
49.2001,-2.64295,-6.32715,60442,-75,-75,26,-75,-25,22,-75,25,24,-75,75,19,-25,-75,36,-25,-25,24,-25,25,20,-25,75,29,25,-75,39,25,-25,44,25,25,46,25,75,31,75,-75,37,75,-25,56,75,25,49,75,75,30
13.7916,-11.6021,17.6151,9426,-75,-75,4,-75,-25,8,-75,25,8,-75,75,3,-25,-75,4,-25,-25,14,-25,25,11,-25,75,7,25,-75,8,25,-25,10,25,25,4,25,75,3,75,-75,8,75,-25,8,75,25,5,75,75,2
36.767,25.7044,21.9981,28342,-75,-75,18,-75,-25,13,-75,25,21,-75,75,13,-25,-75,10,-25,-25,11,-25,25,13,-25,75,24,25,-75,12,25,-25,30,25,25,28,25,75,22,75,-75,15,75,-25,17,75,25,26,75,75,19
-3.03133,20.6354,-10.2343,259237,-75,-75,104,-75,-25,141,-75,25,139,-75,75,138,-25,-75,124,-25,-25,162,-25,25,172,-25,75,187,25,-75,140,25,-25,165,25,25,196,25,75,171,75,-75,115,75,-25,129,75,25,147,75,75,156
20.5703,41.4245,23.4481,9508,-75,-75,2,-75,-25,3,-75,25,4,-75,75,9,-25,-75,3,-25,-25,4,-25,25,4,-25,75,4,25,-75,6,25,-25,2,25,25,7,25,75,2,75,-75,1,75,-25,9,75,25,8,75,75,6
-26.1364,-46.0914,21.8444,99,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,-75,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
20.271,-26.7078,2.51662,88,-99.9,-99.9,-1,-99.9,-99.9,-1,-75,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-38.3182,24.1548,-13.8237,40,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-23.7152,21.7349,0.0369075,42,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
47.8734,11.7541,-10.491,156,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
