vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
2.00078,12.9304,0.821679,36,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-13.1943,-6.62353,-1.38072,76,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-7.52068,-6.11636,-6.13942,53,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
10.5637,14.2275,-9.30595,92261,-15,-15,114,-15,15,153,15,-15,147,15,15,793
-1.14383,12.9824,-0.853062,152271,-15,-15,281,-15,15,364,15,-15,260,15,15,376
12.7313,0.188513,-7.68282,95372,-15,-15,143,-15,15,140,15,-15,261,15,15,191
7.07618,4.5712,3.15316,54960,-15,-15,82,-15,15,104,15,-15,117,15,15,162
-0.876156,1.99384,-6.97962,79,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.2774,-6.26098,-0.0293418,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
5.25478,13.4034,-5.85444,23798,-15,-15,28,-15,15,58,15,-15,24,15,15,121
14.8445,4.944,7.35411,46,-99.9,-99.9,-1,-15,15,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.647395,7.72488,0.16581,73,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-12.0515,14.0314,-3.1188,67701,-15,-15,114,-15,15,620,15,-15,59,15,15,104
11.7433,5.62074,-0.393132,94,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
8.16441,6.73159,4.65527,56,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
11.2106,1.32161,-2.95327,9521,-15,-15,21,-15,15,10,15,-15,26,15,15,38
-6.39472,-13.078,6.82295,41880,-15,-15,159,-15,15,59,15,-15,81,15,15,55
4.00087,-6.12166,-7.28588,12417,-15,-15,19,-15,15,12,15,-15,41,15,15,27
-0.515855,-7.35761,-2.1456,579,-15,-15,1,-15,15,1,15,-15,2,-99.9,-99.9,-1
-7.96994,-13.6357,8.88091,119,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,15,15,1
-5.89138,-0.342799,1.04462,47146,-15,-15,100,-15,15,129,15,-15,85,15,15,86
-2.61797,12.2782,-0.149797,68,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-14.2314,5.16545,2.68611,27779,-15,-15,62,-15,15,107,15,-15,30,15,15,38
-13.2884,8.59885,0.445071,53,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-5.38549,7.479,9.67827,3530,-15,-15,11,-15,15,12,15,-15,8,15,15,5
-1.88406,4.84104,-3.02194,120117,-15,-15,219,-15,15,241,15,-15,258,15,15,261
13.7919,10.773,1.62576,4230,-15,-15,5,-15,15,6,15,-15,12,15,15,28
1.15597,13.1938,-6.63332,45,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-9.74144,9.48825,1.03828,56,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
5.91005,-8.80959,1.4537,161,-99.9,-99.9,-1,-99.9,-99.9,-1,15,-15,1,-99.9,-99.9,-1
-7.11191,2.81748,-0.719964,177,-99.9,-99.9,-1,-15,15,2,-99.9,-99.9,-1,-99.9,-99.9,-1
1.70743,10.7042,0.444489,68,-99.9,-99.9,-1,-99.9,-99.9,-1,15,-15,1,-99.9,-99.9,-1
13.1237,0.220092,-6.00762,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-13.3689,1.8593,4.22471,116,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-4.65627,-13.528,-9.74229,2285,-15,-15,6,-15,15,3,15,-15,4,15,15,3
14.1438,-12.2812,6.30575,13716,-15,-15,20,-15,15,11,15,-15,182,15,15,25
1.15955,7.36794,8.94679,14005,-15,-15,27,-15,15,25,15,-15,25,15,15,41
5.44571,-5.60445,0.174418,16423,-15,-15,19,-15,15,33,15,-15,17,15,15,22
-3.79415,-6.02941,-6.02318,88,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.9415,3.59381,1.19479,112,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
5.69868,-2.55551,6.6418,81,-99.9,-99.9,-1,-99.9,-99.9,-1,15,-15,1,-99.9,-99.9,-1
-9.98251,-4.76056,-3.6689,47064,-15,-15,225,-15,15,103,15,-15,73,15,15,44
-6.35685,9.83542,8.39498,92,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.2217,10.4353,-0.191514,69,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
3.64834,-7.51411,-8.19487,64,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
6.20306,8.85707,4.17194,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
7.70014,14.0931,-0.187331,76,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
4.46421,3.52324,8.5816,26038,-15,-15,38,-15,15,54,15,-15,43,15,15,75
-14.4558,-14.085,-8.54866,6205,-15,-15,23,-15,15,11,15,-15,7,15,15,10
-10.9211,3.12387,-8.7506,110548,-15,-15,310,-15,15,324,15,-15,144,15,15,157
2.12588,-6.89354,-0.627113,45,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
11.9777,14.3225,0.394815,369,-99.9,-99.9,-1,-15,15,1,-99.9,-99.9,-1,15,15,3
7.34062,6.84634,-1.4244,193081,-15,-15,270,-15,15,368,15,-15,433,15,15,602
-13.8796,5.89711,-4.78575,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.4324,-11.6775,3.57418,32489,-15,-15,80,-15,15,21,15,-15,37,15,15,23
-12.5288,-13.1002,-4.49802,43,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-12.316,8.88456,-1.65689,27,-99.9,-99.9,-1,-15,15,1,-99.9,-99.9,-1,-99.9,-99.9,-1
3.77201,6.82801,-9.53469,137711,-15,-15,247,-15,15,375,15,-15,225,15,15,350
6.42632,8.01232,8.31699,8813,-15,-15,9,-15,15,15,15,-15,15,15,15,28
-0.852495,0.983759,1.30204,6963,-15,-15,12,-15,15,14,15,-15,12,15,15,17
-12.7926,8.32498,3.77025,28,-15,-15,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-7.86745,10.008,-8.62943,10238,-15,-15,13,-15,15,43,15,-15,18,15,15,17
