vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
-14.6461,-16.4937,12.0775,187827,-25,-25,192,-25,25,116,25,-25,111,25,25,90
-31.8841,-9.02614,19.3988,125630,-25,-25,83,-25,25,97,25,-25,62,25,25,61
1.96165,6.01182,-4.82698,76,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-25.2041,44.2187,-10.491,111,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
8.14095,10.9411,15.6642,121477,-25,-25,66,-25,25,80,25,-25,69,25,25,91
-20.8851,27.9675,33.0761,26528,-25,-25,13,-25,25,279,25,-25,8,25,25,11
-2.92521,-32.9741,-4.97167,140469,-25,-25,156,-25,25,54,25,-25,99,25,25,44
-3.5376,6.26699,27.7242,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-33.9623,27.0127,16.9881,24946,-25,-25,17,-25,25,51,25,-25,10,25,25,12
-9.11715,-17.7537,-15.4693,587108,-25,-25,769,-25,25,382,25,-25,323,25,25,269
28.2674,30.4863,-33.054,5527,-25,-25,5,-25,25,3,25,-25,2,25,25,1
-38.1259,-35.4,3.86211,104,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-24.9012,-14.5599,-13.8523,325700,-25,-25,321,-25,25,208,25,-25,173,25,25,156
44.4502,7.5887,6.43602,6677,-25,-25,3,-25,25,1,25,-25,5,25,25,7
-17.8518,-4.17734,24.9563,69,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-36.7187,8.94282,23.4293,3805,-99.9,-99.9,-1,-25,25,4,25,-25,3,25,25,3
24.1477,7.27983,-0.616949,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-32.6976,-0.653717,-29.5021,41,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
40.3803,8.50074,14.6823,78,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-38.255,36.3254,16.6576,410089,-25,-25,219,-25,25,360,25,-25,171,25,25,231
6.52644,-31.2084,-4.95632,232820,-25,-25,171,-25,25,109,25,-25,232,25,25,120
-4.8929,-44.7743,10.8634,184182,-25,-25,127,-25,25,70,25,-25,98,25,25,86
-16.3593,-19.193,8.23248,6967,-25,-25,10,-25,25,4,25,-25,4,25,25,4
41.0773,-14.9872,34.7271,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
36.3633,14.1185,-3.67512,784915,-25,-25,335,-25,25,380,25,-25,473,25,25,745
-33.0602,2.19122,-24.2739,152608,-25,-25,126,-25,25,147,25,-25,59,25,25,64
12.2927,37.7854,30.1226,111,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
15.5477,-21.2642,7.93657,128009,-25,-25,56,-25,25,78,25,-25,196,25,25,74
-9.94539,14.6355,2.73472,14463,-25,-25,11,-25,25,19,25,-25,3,25,25,14
27.6097,22.7945,17.679,149,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
-36.601,-8.98443,-34.5883,155365,-25,-25,122,-25,25,117,25,-25,77,25,25,59
-20.3761,35.9144,5.46293,491108,-25,-25,225,-25,25,753,25,-25,202,25,25,246
